Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales
O003450,2025-09-25,C00854,P0013,Mobile App,2,1719,3438
O003451,2025-05-18,C00813,P0149,Online,2,10368,20736
O003452,2025-04-18,C00404,P0023,Mobile App,3,6427,19281
O003453,2025-05-31,C00465,P0023,Online,3,6427,19281
O003454,2025-04-14,C00110,P0084,Store,3,3319,9957
O003455,2025-07-07,C00635,P0187,Store,2,8645,17290
O003456,2026-01-08,C00867,P0108,Online,4,1131,4524
O003457,2025-08-18,C00872,P0061,Mobile App,4,519,2076
O003458,2026-05-07,C00636,P0012,Mobile App,1,12709,12709
O003459,2025-05-26,C00974,P0039,Online,1,12439,12439
O003460,2025-04-01,C00468,P0010,Marketplace,3,11638,34914
O003461,2026-05-01,C00125,P0158,Marketplace,5,3852,19260
O003462,2025-11-06,C00751,P0144,Store,1,7241,7241
O003463,2025-01-04,C00279,P0194,Mobile App,4,8299,33196
O003464,2026-03-09,C00527,P0034,Mobile App,2,3656,7312
O003465,2026-04-01,C00141,P0103,Mobile App,2,2736,5472
O003466,2025-08-02,C00060,P0143,Mobile App,4,9743,38972
O003467,2025-09-17,C00426,P0198,Marketplace,5,1022,5110
O003468,2025-05-24,C00306,P0138,Store,4,2847,11388
O003469,2025-12-28,C00346,P0036,Mobile App,4,6682,26728
O003470,2025-10-05,C00648,P0190,Mobile App,3,600,1800
O003471,2025-08-05,C00988,P0188,Mobile App,5,1730,8650
O003472,2025-05-28,C00183,P0082,Store,5,9034,45170
O003473,2026-04-12,C00122,P0078,Online,5,3950,19750
O003474,2025-06-20,C00027,P0178,Store,4,11297,45188
O003475,2025-01-22,C00160,P0002,Mobile App,1,4212,4212
O003476,2025-10-28,C00663,P0096,Store,2,1028,2056
O003477,2025-03-09,C00659,P0019,Online,2,9659,19318
O003478,2025-02-05,C00214,P0084,Online,3,3319,9957
O003479,2025-09-04,C00035,P0083,Store,3,4181,12543
O003480,2025-10-12,C00756,P0163,Store,4,652,2608
O003481,2025-05-26,C00311,P0175,Mobile App,1,5544,5544
O003482,2025-11-12,C00393,P0134,Marketplace,5,14062,70310
O003483,2026-01-02,C00503,P0151,Store,5,14641,73205
O003484,2025-08-05,C00460,P0128,Marketplace,2,4533,9066
O003485,2025-11-26,C00424,P0185,Store,3,13204,39612
O003486,2025-03-08,C00376,P0192,Store,1,7661,7661
O003487,2025-04-18,C00973,P0095,Online,3,13438,40314
O003488,2026-02-17,C00834,P0135,Store,2,10592,21184
O003489,2026-02-18,C00836,P0182,Online,5,7243,36215
O003490,2025-04-08,C00857,P0189,Online,2,3880,7760
O003491,2025-11-07,C00147,P0033,Online,2,6772,13544
O003492,2025-11-16,C00095,P0161,Online,3,5953,17859
O003493,2026-03-30,C00093,P0097,Store,1,1728,1728
O003494,2025-09-08,C00164,P0107,Store,3,8438,25314
O003495,2025-08-26,C00354,P0184,Online,5,11269,56345
O003496,2026-01-28,C00483,P0137,Marketplace,2,12834,25668
O003497,2025-12-07,C00467,P0133,Store,1,8480,8480
O003498,2025-09-03,C00476,P0047,Mobile App,3,6452,19356
O003499,2025-10-15,C00643,P0067,Mobile App,3,9207,27621
O003500,2025-07-14,C00159,P0124,Online,2,7379,14758
O003501,2025-11-13,C00093,P0084,Marketplace,2,3319,6638
O003502,2025-05-04,C00748,P0098,Online,5,6858,34290
O003503,2025-10-09,C00890,P0101,Store,1,6596,6596
O003504,2026-05-07,C00124,P0184,Marketplace,4,11269,45076
O003505,2025-08-23,C00704,P0045,Store,1,13177,13177
O003506,2026-02-08,C00735,P0051,Store,4,12792,51168
O003507,2026-05-10,C00191,P0145,Online,5,5250,26250
O003508,2025-03-30,C00159,P0084,Store,2,3319,6638
O003509,2026-03-28,C00176,P0190,Online,4,600,2400
O003510,2026-02-14,C00335,P0188,Online,4,1730,6920
O003511,2025-05-01,C00567,P0164,Store,3,3125,9375
O003512,2025-06-16,C00669,P0061,Mobile App,2,519,1038
O003513,2026-02-09,C00592,P0180,Store,2,6853,13706
O003514,2026-04-27,C00316,P0082,Mobile App,5,9034,45170
O003515,2025-09-08,C00743,P0107,Marketplace,1,8438,8438
O003516,2025-04-23,C00166,P0189,Marketplace,4,3880,15520
O003517,2026-04-28,C00021,P0075,Mobile App,2,9838,19676
O003518,2025-10-23,C00831,P0067,Marketplace,3,9207,27621
O003519,2025-04-03,C00915,P0157,Marketplace,1,5928,5928
O003520,2025-08-13,C00003,P0155,Store,5,6467,32335
O003521,2025-08-14,C00072,P0147,Store,2,11374,22748
O003522,2025-05-07,C00683,P0015,Marketplace,3,13423,40269
O003523,2026-04-12,C00510,P0195,Online,5,2617,13085
O003524,2025-12-29,C00917,P0055,Mobile App,4,8401,33604
O003525,2026-05-03,C00572,P0036,Store,5,6682,33410
O003526,2025-01-15,C00832,P0034,Online,2,3656,7312
O003527,2025-07-23,C00747,P0035,Online,3,3683,11049
O003528,2025-03-30,C00039,P0141,Online,2,1432,2864
O003529,2025-09-08,C00622,P0068,Marketplace,5,8845,44225
O003530,2025-09-17,C00885,P0133,Marketplace,5,8480,42400
O003531,2025-12-21,C00758,P0090,Mobile App,2,13316,26632
O003532,2025-07-02,C00190,P0171,Store,5,6167,30835
O003533,2025-07-21,C00947,P0164,Online,5,3125,15625
O003534,2025-04-14,C00018,P0193,Mobile App,1,11969,11969
O003535,2026-04-18,C00398,P0078,Online,2,3950,7900
O003536,2025-06-14,C00113,P0147,Marketplace,5,11374,56870
O003537,2026-03-04,C00893,P0018,Store,3,13788,41364
O003538,2026-04-06,C00951,P0054,Online,5,12030,60150
O003539,2025-11-26,C00592,P0006,Store,2,4011,8022
O003540,2026-01-19,C00357,P0200,Online,5,2384,11920
O003541,2025-04-12,C00490,P0024,Mobile App,3,10615,31845
O003542,2025-04-09,C00059,P0168,Store,5,6511,32555
O003543,2025-08-01,C00482,P0002,Online,5,4212,21060
O003544,2025-09-13,C00096,P0054,Online,5,12030,60150
O003545,2025-01-25,C00649,P0038,Store,4,4240,16960
O003546,2025-03-01,C00213,P0188,Store,2,1730,3460
O003547,2025-07-29,C00478,P0031,Store,4,11416,45664
O003548,2025-11-07,C00790,P0014,Online,1,6081,6081
O003549,2025-07-15,C00413,P0030,Online,1,4622,4622
O003550,2025-01-22,C00124,P0034,Online,2,3656,7312
O003551,2026-01-06,C00352,P0115,Marketplace,2,4472,8944
O003552,2026-04-19,C00638,P0064,Store,2,1603,3206
O003553,2025-10-20,C00198,P0010,Marketplace,3,11638,34914
O003554,2025-04-17,C00550,P0098,Online,3,6858,20574
O003555,2025-08-22,C00667,P0170,Mobile App,2,227,454
O003556,2025-02-23,C00154,P0199,Mobile App,5,14099,70495
O003557,2025-02-16,C00292,P0046,Online,1,9971,9971
O003558,2025-11-17,C00538,P0143,Store,4,9743,38972
O003559,2025-10-23,C00681,P0087,Mobile App,1,14353,14353
O003560,2025-11-02,C00294,P0035,Marketplace,2,3683,7366
O003561,2026-03-07,C00843,P0033,Store,1,6772,6772
O003562,2026-05-11,C00359,P0180,Marketplace,3,6853,20559
O003563,2026-02-17,C00954,P0017,Store,1,1491,1491
O003564,2025-11-02,C00354,P0184,Store,5,11269,56345
O003565,2025-09-12,C00844,P0200,Online,5,2384,11920
O003566,2025-04-28,C00993,P0199,Marketplace,1,14099,14099
O003567,2025-05-22,C00196,P0031,Marketplace,2,11416,22832
O003568,2025-06-17,C00553,P0092,Mobile App,5,2496,12480
O003569,2026-01-26,C00947,P0100,Store,3,2897,8691
O003570,2025-05-13,C00965,P0055,Online,1,8401,8401
O003571,2025-01-14,C00145,P0191,Marketplace,2,7984,15968
O003572,2025-03-05,C00371,P0014,Store,4,6081,24324
O003573,2025-10-13,C00507,P0123,Mobile App,2,6254,12508
O003574,2025-11-03,C00635,P0016,Online,2,8985,17970
O003575,2025-08-09,C00437,P0114,Online,1,10970,10970
O003576,2025-03-08,C00130,P0106,Mobile App,2,1021,2042
O003577,2025-06-25,C00328,P0136,Mobile App,1,922,922
O003578,2025-04-24,C00719,P0041,Mobile App,1,6130,6130
O003579,2025-01-31,C00128,P0009,Online,2,13461,26922
O003580,2026-04-10,C00927,P0158,Marketplace,3,3852,11556
O003581,2026-04-14,C00787,P0128,Marketplace,5,4533,22665
O003582,2026-04-03,C00806,P0095,Mobile App,4,13438,53752
O003583,2025-07-09,C00454,P0160,Mobile App,1,14361,14361
O003584,2025-08-06,C00864,P0096,Store,3,1028,3084
O003585,2025-09-03,C00862,P0064,Online,3,1603,4809
O003586,2025-08-25,C00445,P0036,Online,3,6682,20046
O003587,2025-10-12,C00061,P0029,Online,1,2877,2877
O003588,2025-01-20,C00213,P0132,Online,1,11463,11463
O003589,2025-10-11,C00236,P0189,Online,4,3880,15520
O003590,2025-05-22,C00782,P0116,Online,4,4110,16440
O003591,2025-08-05,C00529,P0126,Online,2,11142,22284
O003592,2025-09-22,C00100,P0140,Mobile App,1,9389,9389
O003593,2025-03-17,C00607,P0115,Online,1,4472,4472
O003594,2026-05-14,C00351,P0185,Online,1,13204,13204
O003595,2025-04-11,C00521,P0119,Online,1,352,352
O003596,2025-02-22,C00253,P0105,Online,4,12454,49816
O003597,2025-06-20,C00082,P0119,Online,2,352,704
O003598,2026-05-12,C00544,P0074,Mobile App,3,1249,3747
O003599,2025-04-13,C00821,P0126,Marketplace,3,11142,33426
O003600,2025-12-27,C00202,P0045,Online,1,13177,13177
O003601,2025-08-11,C00187,P0005,Mobile App,5,688,3440
O003602,2025-12-13,C00364,P0137,Marketplace,5,12834,64170
O003603,2025-11-02,C00260,P0110,Marketplace,4,9949,39796
O003604,2025-03-03,C00575,P0008,Online,2,3811,7622
O003605,2025-12-10,C00823,P0086,Store,2,7139,14278
O003606,2025-03-22,C00843,P0156,Marketplace,4,3844,15376
O003607,2026-04-01,C00404,P0066,Marketplace,4,2303,9212
O003608,2025-06-30,C00600,P0039,Online,1,12439,12439
O003609,2026-03-02,C00142,P0135,Marketplace,2,10592,21184
O003610,2025-01-30,C00273,P0005,Marketplace,1,688,688
O003611,2025-02-21,C00319,P0107,Mobile App,4,8438,33752
O003612,2025-01-13,C00774,P0161,Online,5,5953,29765
O003613,2025-08-17,C00603,P0030,Marketplace,1,4622,4622
O003614,2025-03-05,C00936,P0171,Mobile App,4,6167,24668
O003615,2026-01-19,C00671,P0010,Mobile App,1,11638,11638
O003616,2025-10-06,C00787,P0150,Online,2,4078,8156
O003617,2026-01-23,C00717,P0184,Mobile App,5,11269,56345
O003618,2025-06-11,C00256,P0147,Online,1,11374,11374
O003619,2025-01-22,C00262,P0082,Online,2,9034,18068
O003620,2025-11-28,C00851,P0151,Marketplace,3,14641,43923
O003621,2025-09-28,C00505,P0102,Store,5,4873,24365
O003622,2025-04-12,C00475,P0166,Marketplace,1,5863,5863
O003623,2026-02-21,C00425,P0176,Marketplace,1,9283,9283
O003624,2026-01-19,C00300,P0155,Online,5,6467,32335
O003625,2026-05-05,C00102,P0106,Store,4,1021,4084
O003626,2025-05-27,C00976,P0056,Online,4,14462,57848
O003627,2025-10-20,C00273,P0125,Store,4,10221,40884
O003628,2026-01-26,C00331,P0060,Marketplace,2,10013,20026
O003629,2026-01-13,C00706,P0047,Mobile App,2,6452,12904
O003630,2026-04-12,C00117,P0150,Marketplace,5,4078,20390
O003631,2025-12-31,C00843,P0004,Mobile App,1,9874,9874
O003632,2026-03-11,C00979,P0043,Store,4,12582,50328
O003633,2025-08-28,C00053,P0007,Marketplace,2,9395,18790
O003634,2025-02-24,C00092,P0139,Marketplace,2,9238,18476
O003635,2025-12-05,C00682,P0015,Online,2,13423,26846
O003636,2025-02-18,C00871,P0162,Online,3,11333,33999
O003637,2025-12-17,C00719,P0061,Marketplace,3,519,1557
O003638,2025-02-12,C01000,P0038,Marketplace,1,4240,4240
O003639,2025-09-15,C00641,P0006,Mobile App,5,4011,20055
O003640,2025-01-16,C00835,P0170,Online,5,227,1135
O003641,2026-04-03,C00267,P0140,Mobile App,4,9389,37556
O003642,2025-03-24,C00777,P0137,Online,2,12834,25668
O003643,2025-09-25,C00526,P0116,Store,3,4110,12330
O003644,2026-05-13,C00520,P0147,Mobile App,4,11374,45496
O003645,2025-10-04,C00177,P0113,Online,1,10347,10347
O003646,2025-10-04,C00048,P0007,Marketplace,3,9395,28185
O003647,2025-08-31,C00683,P0122,Online,3,5918,17754
O003648,2025-07-14,C00577,P0047,Online,2,6452,12904
O003649,2025-07-26,C00094,P0077,Online,5,1363,6815
O003650,2026-04-02,C00512,P0041,Mobile App,5,6130,30650
O003651,2025-12-10,C00434,P0043,Store,5,12582,62910
O003652,2025-10-24,C00966,P0119,Marketplace,4,352,1408
O003653,2025-05-17,C00045,P0171,Mobile App,1,6167,6167
O003654,2025-05-13,C00927,P0059,Online,1,9037,9037
O003655,2025-02-27,C00364,P0149,Marketplace,4,10368,41472
O003656,2026-04-06,C00566,P0012,Store,4,12709,50836
O003657,2025-05-26,C00691,P0046,Store,4,9971,39884
O003658,2025-07-01,C00110,P0086,Marketplace,4,7139,28556
O003659,2025-04-04,C00300,P0149,Online,4,10368,41472
O003660,2025-12-26,C00656,P0155,Mobile App,4,6467,25868
O003661,2025-07-16,C00560,P0157,Store,4,5928,23712
O003662,2026-04-25,C00627,P0185,Marketplace,3,13204,39612
O003663,2025-08-20,C00524,P0007,Mobile App,3,9395,28185
O003664,2025-08-16,C00012,P0039,Store,1,12439,12439
O003665,2025-02-22,C00396,P0144,Store,3,7241,21723
O003666,2025-10-24,C00779,P0041,Store,3,6130,18390
O003667,2025-05-21,C00556,P0162,Store,4,11333,45332
O003668,2026-05-11,C00588,P0001,Store,5,609,3045
O003669,2025-07-24,C00546,P0069,Store,5,3670,18350
O003670,2026-03-27,C00447,P0158,Store,1,3852,3852
O003671,2025-09-03,C00155,P0067,Marketplace,4,9207,36828
O003672,2025-02-04,C00436,P0155,Online,5,6467,32335
O003673,2025-02-15,C00308,P0160,Online,1,14361,14361
O003674,2025-10-28,C00918,P0055,Store,1,8401,8401
O003675,2025-11-24,C00835,P0092,Store,5,2496,12480
O003676,2025-02-25,C00239,P0053,Store,4,2791,11164
O003677,2026-04-03,C00001,P0122,Mobile App,4,5918,23672
O003678,2025-01-23,C00941,P0048,Mobile App,2,8869,17738
O003679,2025-09-19,C00097,P0083,Marketplace,5,4181,20905
O003680,2026-04-11,C00170,P0086,Mobile App,1,7139,7139
O003681,2025-09-11,C00149,P0072,Mobile App,3,7377,22131
O003682,2025-02-19,C00440,P0032,Mobile App,5,3952,19760
O003683,2026-03-23,C00198,P0167,Mobile App,1,7349,7349
O003684,2026-02-08,C00581,P0071,Marketplace,1,11204,11204
O003685,2025-08-29,C00774,P0103,Marketplace,1,2736,2736
O003686,2026-01-31,C00529,P0192,Store,1,7661,7661
O003687,2025-11-01,C00552,P0180,Online,3,6853,20559
O003688,2026-05-05,C00930,P0140,Online,5,9389,46945
O003689,2026-03-03,C00565,P0103,Store,4,2736,10944
O003690,2025-02-10,C00454,P0025,Mobile App,3,6265,18795
O003691,2026-03-11,C00108,P0106,Store,5,1021,5105
O003692,2025-04-05,C00942,P0084,Marketplace,5,3319,16595
O003693,2026-04-30,C00272,P0161,Marketplace,4,5953,23812
O003694,2025-11-13,C00825,P0158,Store,5,3852,19260
O003695,2025-07-22,C00714,P0179,Marketplace,5,10284,51420
O003696,2025-07-15,C00581,P0080,Mobile App,5,8623,43115
O003697,2025-06-17,C00349,P0177,Mobile App,1,7088,7088
O003698,2025-02-26,C00128,P0081,Store,1,11160,11160
O003699,2025-12-14,C00185,P0185,Online,5,13204,66020
O003700,2025-07-04,C00253,P0176,Marketplace,4,9283,37132
O003701,2025-06-29,C00117,P0178,Online,1,11297,11297
O003702,2025-08-05,C00700,P0122,Online,1,5918,5918
O003703,2025-10-03,C00771,P0059,Marketplace,5,9037,45185
O003704,2025-06-10,C00255,P0054,Marketplace,4,12030,48120
O003705,2025-02-21,C00528,P0182,Mobile App,2,7243,14486
O003706,2025-11-03,C00058,P0084,Marketplace,3,3319,9957
O003707,2025-01-26,C00026,P0125,Mobile App,1,10221,10221
O003708,2025-09-29,C00995,P0035,Mobile App,3,3683,11049
O003709,2025-05-31,C00943,P0046,Marketplace,1,9971,9971
O003710,2026-02-07,C00925,P0097,Marketplace,3,1728,5184
O003711,2025-07-30,C00052,P0111,Mobile App,4,6815,27260
O003712,2025-03-24,C00015,P0112,Mobile App,3,9685,29055
O003713,2026-03-19,C00373,P0081,Marketplace,4,11160,44640
O003714,2025-06-24,C00551,P0194,Online,4,8299,33196
O003715,2026-02-05,C00976,P0147,Mobile App,4,11374,45496
O003716,2026-05-09,C00227,P0197,Store,3,3785,11355
O003717,2025-01-15,C00436,P0130,Store,5,4662,23310
O003718,2025-05-13,C00819,P0063,Marketplace,3,1149,3447
O003719,2026-03-14,C00649,P0098,Store,2,6858,13716
O003720,2025-06-22,C00718,P0198,Mobile App,4,1022,4088
O003721,2025-07-23,C00648,P0014,Mobile App,1,6081,6081
O003722,2025-06-27,C00235,P0155,Online,5,6467,32335
O003723,2025-03-24,C00877,P0003,Store,4,12266,49064
O003724,2025-03-19,C00302,P0031,Store,2,11416,22832
O003725,2025-08-08,C00988,P0196,Marketplace,4,14825,59300
O003726,2025-06-09,C00411,P0178,Store,4,11297,45188
O003727,2025-11-10,C00069,P0196,Marketplace,3,14825,44475
O003728,2025-02-10,C00182,P0008,Mobile App,1,3811,3811
O003729,2025-02-17,C00382,P0182,Mobile App,1,7243,7243
O003730,2025-11-24,C00398,P0137,Online,5,12834,64170
O003731,2025-01-08,C00111,P0002,Marketplace,5,4212,21060
O003732,2025-07-22,C00493,P0151,Marketplace,5,14641,73205
O003733,2025-04-11,C00896,P0144,Online,2,7241,14482
O003734,2025-11-01,C00904,P0045,Mobile App,5,13177,65885
O003735,2026-04-22,C00822,P0114,Mobile App,1,10970,10970
O003736,2026-01-03,C00419,P0115,Mobile App,2,4472,8944
O003737,2025-02-08,C00151,P0043,Online,4,12582,50328
O003738,2025-04-15,C00542,P0043,Mobile App,1,12582,12582
O003739,2025-06-25,C00234,P0059,Marketplace,4,9037,36148
O003740,2026-01-09,C00396,P0089,Online,5,1193,5965
O003741,2025-06-29,C00998,P0119,Store,5,352,1760
O003742,2026-05-01,C00527,P0095,Store,3,13438,40314
O003743,2025-03-05,C00688,P0080,Store,2,8623,17246
O003744,2026-03-26,C00260,P0129,Mobile App,3,12363,37089
O003745,2025-01-25,C00033,P0193,Marketplace,3,11969,35907
O003746,2025-12-01,C00377,P0066,Mobile App,3,2303,6909
O003747,2025-06-23,C00758,P0167,Store,4,7349,29396
O003748,2025-02-27,C00144,P0051,Store,1,12792,12792
O003749,2025-05-27,C00789,P0040,Marketplace,4,14909,59636
O003750,2026-01-11,C00836,P0175,Online,5,5544,27720
O003751,2026-04-07,C00793,P0116,Marketplace,4,4110,16440
O003752,2025-05-05,C00681,P0196,Mobile App,2,14825,29650
O003753,2025-09-08,C00174,P0166,Online,2,5863,11726
O003754,2025-10-03,C00389,P0050,Store,5,11369,56845
O003755,2025-07-01,C00732,P0019,Online,4,9659,38636
O003756,2025-02-01,C00821,P0168,Online,5,6511,32555
O003757,2026-05-08,C00253,P0156,Online,4,3844,15376
O003758,2026-01-01,C00651,P0066,Store,3,2303,6909
O003759,2025-11-08,C00812,P0009,Store,4,13461,53844
O003760,2025-09-15,C00850,P0084,Store,5,3319,16595
O003761,2026-04-03,C00235,P0069,Mobile App,5,3670,18350
O003762,2025-01-07,C00037,P0059,Online,3,9037,27111
O003763,2026-01-02,C00894,P0132,Marketplace,1,11463,11463
O003764,2025-09-16,C00294,P0113,Online,4,10347,41388
O003765,2025-03-30,C00286,P0109,Mobile App,3,14148,42444
O003766,2025-05-14,C00269,P0066,Marketplace,3,2303,6909
O003767,2025-04-18,C00840,P0014,Mobile App,5,6081,30405
O003768,2025-09-01,C00618,P0177,Store,1,7088,7088
O003769,2025-02-24,C00016,P0116,Mobile App,5,4110,20550
O003770,2025-03-05,C00151,P0062,Marketplace,5,14596,72980
O003771,2025-12-05,C00262,P0129,Marketplace,5,12363,61815
O003772,2025-10-24,C00436,P0160,Store,5,14361,71805
O003773,2025-02-01,C00314,P0196,Mobile App,5,14825,74125
O003774,2025-12-26,C00137,P0124,Marketplace,5,7379,36895
O003775,2026-03-06,C00461,P0027,Store,3,10180,30540
O003776,2025-04-30,C00038,P0065,Online,4,13569,54276
O003777,2025-10-04,C00766,P0187,Marketplace,5,8645,43225
O003778,2025-03-31,C00275,P0182,Store,3,7243,21729
O003779,2025-11-29,C00232,P0053,Marketplace,5,2791,13955
O003780,2025-05-01,C00244,P0042,Online,5,8548,42740
O003781,2025-11-27,C00676,P0039,Marketplace,1,12439,12439
O003782,2026-04-17,C00837,P0008,Store,4,3811,15244
O003783,2025-03-30,C00530,P0146,Online,2,14927,29854
O003784,2025-10-13,C00947,P0183,Store,5,7818,39090
O003785,2025-03-04,C00046,P0043,Online,2,12582,25164
O003786,2025-04-28,C00180,P0004,Online,2,9874,19748
O003787,2025-12-21,C00535,P0005,Marketplace,1,688,688
O003788,2025-07-14,C00118,P0119,Online,4,352,1408
O003789,2026-03-07,C00647,P0008,Marketplace,5,3811,19055
O003790,2025-03-04,C00012,P0184,Online,4,11269,45076
O003791,2025-07-10,C00393,P0076,Online,2,9841,19682
O003792,2026-04-15,C00742,P0074,Store,1,1249,1249
O003793,2026-04-21,C00327,P0142,Store,3,9138,27414
O003794,2025-10-29,C00523,P0165,Online,1,826,826
O003795,2025-08-04,C00802,P0124,Store,3,7379,22137
O003796,2025-06-08,C00419,P0050,Mobile App,3,11369,34107
O003797,2025-01-18,C00004,P0174,Store,1,8508,8508
O003798,2025-08-23,C00856,P0188,Marketplace,1,1730,1730
O003799,2025-07-09,C00837,P0047,Mobile App,1,6452,6452
O003800,2025-07-14,C00449,P0085,Online,5,10996,54980
O003801,2026-04-08,C00706,P0085,Online,1,10996,10996
O003802,2026-05-13,C00919,P0112,Marketplace,4,9685,38740
O003803,2025-02-17,C00076,P0109,Online,3,14148,42444
O003804,2026-04-15,C00380,P0166,Mobile App,4,5863,23452
O003805,2025-12-27,C00861,P0023,Store,1,6427,6427
O003806,2026-02-18,C00458,P0073,Mobile App,1,2182,2182
O003807,2025-11-11,C00838,P0026,Mobile App,4,11180,44720
O003808,2025-08-29,C00043,P0198,Online,5,1022,5110
O003809,2026-01-25,C00200,P0095,Marketplace,5,13438,67190
O003810,2025-04-14,C00302,P0108,Store,5,1131,5655
O003811,2026-01-07,C00582,P0097,Marketplace,5,1728,8640
O003812,2025-11-07,C00471,P0041,Online,4,6130,24520
O003813,2025-10-04,C00444,P0136,Online,2,922,1844
O003814,2025-12-16,C00677,P0121,Marketplace,5,8488,42440
O003815,2025-07-06,C00032,P0158,Mobile App,1,3852,3852
O003816,2025-04-03,C00372,P0152,Marketplace,4,3138,12552
O003817,2025-08-21,C00919,P0020,Marketplace,5,950,4750
O003818,2025-05-02,C00130,P0006,Online,5,4011,20055
O003819,2025-08-09,C00903,P0023,Mobile App,2,6427,12854
O003820,2025-10-23,C00573,P0117,Store,5,2344,11720
O003821,2025-06-04,C00081,P0098,Online,1,6858,6858
O003822,2025-07-08,C00957,P0195,Store,5,2617,13085
O003823,2025-07-04,C00344,P0019,Mobile App,4,9659,38636
O003824,2025-09-07,C00468,P0031,Mobile App,4,11416,45664
O003825,2025-12-10,C00766,P0181,Store,1,5178,5178
O003826,2025-07-17,C00617,P0125,Store,3,10221,30663
O003827,2025-10-05,C00690,P0020,Store,1,950,950
O003828,2025-11-08,C00730,P0072,Marketplace,1,7377,7377
O003829,2025-05-17,C00182,P0036,Store,4,6682,26728
O003830,2026-04-28,C00489,P0037,Mobile App,5,2540,12700
O003831,2025-02-08,C00461,P0132,Online,5,11463,57315
O003832,2026-01-05,C00749,P0182,Mobile App,3,7243,21729
O003833,2025-02-23,C00844,P0069,Mobile App,2,3670,7340
O003834,2025-07-10,C00498,P0175,Online,3,5544,16632
O003835,2026-02-04,C00518,P0082,Store,4,9034,36136
O003836,2025-03-14,C00130,P0001,Mobile App,5,609,3045
O003837,2025-12-30,C00589,P0128,Online,1,4533,4533
O003838,2025-02-02,C00648,P0188,Marketplace,1,1730,1730
O003839,2025-07-29,C00282,P0057,Online,3,13989,41967
O003840,2025-04-19,C00848,P0118,Store,2,7691,15382
O003841,2025-04-01,C00516,P0072,Store,4,7377,29508
O003842,2025-06-17,C00909,P0144,Mobile App,5,7241,36205
